AGE,GENDER,MARITAL_STATUS,EDU_LEVEL,JOB_ROLE,AVG_PAY_FOR_SIMILLAR_EXP
26,Male,Divorced,Below College,SOFTWARE DEVELOPER,3309
58,Male,Single,Bachelor,MANAGER,17066
37,Male,Single,Master,SALES HEAD,6839
31,Male,Married,College,SOFTWARE DEVELOPER,3309
49,Male,Married,Below College,DEVELOPMENT HEAD,8352
31,Male,Divorced,Master,SOFTWARE DEVELOPER,3309
32,Male,Single,Master,MANAGER,17066
40,Male,Married,Master,DEVELOPMENT HEAD,8352
26,Male,Married,Bachelor,SOFTWARE DEVELOPER,3309
42,Male,Married,Master,DEVELOPMENT HEAD,8352
54,Male,Married,Bachelor,MANAGER,17066
30,Male,Married,Bachelor,TEAM LEAD,7701
48,Male,Married,Doctor,SALES HEAD,6839
36,Male,Divorced,Master,SALES HEAD,6839
60,Male,Single,Below College,ARCHITECTURE,15810
27,Male,Married,Master,SOFTWARE DEVELOPER,3309
36,Male,Married,Master,QUALITY ASSURANCE,3241
47,Male,Single,Bachelor,SALES HEAD,6839
41,Male,Divorced,College,TEAM LEAD,7701
24,Male,Single,Below College,SALES HEAD,6839
32,Male,Married,Master,SALES HEAD,6839
40,Male,Divorced,Bachelor,SALES HEAD,6839
26,Male,Single,Below College,SOFTWARE DEVELOPER,3309
48,Male,Married,Bachelor,MANAGER,17066
27,Male,Divorced,Bachelor,SALES HEAD,6839
37,Male,Married,Bachelor,TEAM LEAD,7701
38,Male,Divorced,Bachelor,SALES HEAD,6839
34,Male,Married,Bachelor,HR HEAD,6972
34,Male,Married,Bachelor,SALES HEAD,6839
40,Male,Single,Doctor,QUALITY ASSURANCE,3241
31,Male,Married,Bachelor,DEVELOPMENT HEAD,8352
50,Male,Married,Bachelor,QUALITY ASSURANCE,3241
22,Male,Divorced,Bachelor,SOFTWARE DEVELOPER,3309
26,Male,Single,Bachelor,SALES HEAD,6839
30,Male,Married,College,DEVELOPMENT HEAD,8352
35,Male,Married,Master,HR,3140
31,Male,Single,Bachelor,SALES HEAD,6839
35,Male,Married,College,SALES HEAD,6839
35,Male,Single,Below College,SALES HEAD,6839
36,Male,Single,Master,QUALITY ASSURANCE,3241
27,Male,Married,Bachelor,QUALITY ASSURANCE,3241
29,Male,Married,Bachelor,SOFTWARE DEVELOPER,3309
39,Male,Divorced,College,TEAM LEAD,7701
24,Male,Married,Bachelor,SOFTWARE DEVELOPER,3309
38,Male,Married,Bachelor,SOFTWARE DEVELOPER,3309
40,Male,Married,Master,DEVELOPMENT HEAD,8352
34,Male,Married,Bachelor,SOFTWARE DEVELOPER,3309
40,Male,Single,College,SALES,2842
30,Male,Divorced,Below College,DEVELOPMENT HEAD,8352
39,Male,Single,Master,QUALITY ASSURANCE,3241
40,Male,Married,Master,TEAM LEAD,7701
38,Male,Married,Master,DEVELOPMENT HEAD,8352
28,Male,Married,Master,TEAM LEAD,7701
22,Male,Married,College,SOFTWARE DEVELOPER,3309
37,Male,Single,Master,SOFTWARE DEVELOPER,3309
44,Male,Married,College,DEVELOPMENT HEAD,8352
34,Male,Single,Master,SALES HEAD,6839
44,Male,Divorced,Bachelor,DEVELOPMENT HEAD,8352
45,Male,Divorced,Master,SALES HEAD,6839
47,Male,Single,Bachelor,SALES HEAD,6839
34,Male,Divorced,College,TEAM LEAD,7701
21,Male,Single,College,QUALITY ASSURANCE,3241
36,Male,Divorced,Bachelor,HR,3140
32,Male,Divorced,Bachelor,SALES HEAD,6839
41,Male,Married,Master,SOFTWARE DEVELOPER,3309
23,Male,Divorced,Below College,SALES,2842
43,Male,Married,Master,SALES HEAD,6839
34,Male,Married,College,TEAM LEAD,7701
38,Male,Divorced,Bachelor,DEVELOPMENT HEAD,8352
33,Male,Single,Bachelor,QUALITY ASSURANCE,3241
30,Male,Single,College,TEAM LEAD,7701
32,Male,Single,Below College,TEAM LEAD,7701
40,Male,Divorced,Master,MANAGER,17066
29,Male,Single,College,DEVELOPMENT HEAD,8352
34,Male,Single,Bachelor,MANAGER,17066
32,Male,Married,College,SOFTWARE DEVELOPER,3309
47,Male,Single,Master,MANAGER,17066
50,Male,Married,Bachelor,ARCHITECTURE,15810
51,Male,Married,College,MANAGER,17066
33,Male,Married,Bachelor,SOFTWARE DEVELOPER,3309
33,Male,Single,Bachelor,TEAM LEAD,7701
38,Male,Divorced,Master,TEAM LEAD,7701
26,Male,Divorced,College,SOFTWARE DEVELOPER,3309
41,Male,Married,College,QUALITY ASSURANCE,3241
28,Male,Divorced,Bachelor,SOFTWARE DEVELOPER,3309
55,Male,Married,Bachelor,ARCHITECTURE,15810
35,Male,Divorced,Master,SALES HEAD,6839
34,Male,Single,Master,SALES HEAD,6839
45,Male,Single,Master,TEAM LEAD,7701
48,Male,Divorced,Bachelor,TEAM LEAD,7701
41,Male,Married,Bachelor,SALES HEAD,6839
43,Male,Single,Bachelor,QUALITY ASSURANCE,3241
26,Male,Single,College,SALES HEAD,6839
43,Male,Single,College,SALES HEAD,6839
20,Male,Single,Bachelor,QUALITY ASSURANCE,3241
26,Male,Divorced,Master,QUALITY ASSURANCE,3241
28,Male,Divorced,Master,SOFTWARE DEVELOPER,3309
47,Male,Divorced,Master,SALES HEAD,6839
40,Male,Divorced,College,QUALITY ASSURANCE,3241
36,Male,Married,Below College,SALES HEAD,6839
34,Male,Single,Bachelor,SOFTWARE DEVELOPER,3309
22,Male,Married,Master,SOFTWARE DEVELOPER,3309
41,Male,Married,Master,DEVELOPMENT HEAD,8352
51,Male,Married,Bachelor,MANAGER,17066
27,Male,Divorced,College,SOFTWARE DEVELOPER,3309
36,Male,Single,Bachelor,SALES HEAD,6839
32,Male,Single,Master,ARCHITECTURE,15810
20,Male,Single,College,QUALITY ASSURANCE,3241
46,Male,Divorced,Bachelor,MANAGER,17066
25,Male,Divorced,Master,SOFTWARE DEVELOPER,3309
36,Male,Single,Master,ARCHITECTURE,15810
32,Male,Single,College,QUALITY ASSURANCE,3241
50,Male,Married,Master,MANAGER,17066
58,Male,Married,College,DEVELOPMENT HEAD,8352
29,Male,Single,Bachelor,SALES HEAD,6839
39,Male,Divorced,Master,TEAM LEAD,7701
39,Male,Married,Bachelor,QUALITY ASSURANCE,3241
57,Male,Married,Bachelor,ARCHITECTURE,15810
41,Male,Single,Master,TEAM LEAD,7701
31,Male,Married,Bachelor,SALES HEAD,6839
34,Male,Divorced,Master,DEVELOPMENT HEAD,8352
56,Male,Single,Master,SALES HEAD,6839
44,Male,Single,College,SALES HEAD,6839
47,Male,Single,Master,ARCHITECTURE,15810
42,Male,Divorced,Master,SALES HEAD,6839
40,Male,Single,Master,HR,3140
40,Male,Married,Bachelor,QUALITY ASSURANCE,3241
55,Male,Single,College,SOFTWARE DEVELOPER,3309
42,Male,Single,Bachelor,SOFTWARE DEVELOPER,3309
32,Male,Married,Master,SALES HEAD,6839
38,Male,Divorced,Master,SALES HEAD,6839
40,Male,Divorced,Master,SALES HEAD,6839
40,Male,Single,Doctor,QUALITY ASSURANCE,3241
24,Male,Married,Bachelor,SALES,2842
55,Male,Married,Bachelor,QUALITY ASSURANCE,3241
29,Male,Married,Master,QUALITY ASSURANCE,3241
36,Male,Single,Master,HR HEAD,6972
26,Male,Single,Bachelor,QUALITY ASSURANCE,3241
38,Male,Single,Master,ARCHITECTURE,15810
32,Male,Divorced,Bachelor,SALES HEAD,6839
41,Male,Divorced,Bachelor,QUALITY ASSURANCE,3241
51,Male,Single,Bachelor,MANAGER,17066
42,Male,Divorced,Master,SOFTWARE DEVELOPER,3309
46,Male,Married,Bachelor,SALES HEAD,6839
31,Male,Married,Master,QUALITY ASSURANCE,3241
32,Male,Married,Master,SOFTWARE DEVELOPER,3309
36,Male,Married,Master,SOFTWARE DEVELOPER,3309
24,Male,Married,College,SOFTWARE DEVELOPER,3309
31,Male,Single,Master,SALES HEAD,6839
28,Male,Married,College,DEVELOPMENT HEAD,8352
33,Male,Single,College,DEVELOPMENT HEAD,8352
43,Male,Married,College,SALES HEAD,6839
37,Male,Married,Bachelor,SALES,2842
23,Male,Married,Bachelor,SALES,2842
58,Male,Married,Below College,MANAGER,17066
22,Male,Single,Bachelor,SALES HEAD,6839
31,Male,Single,College,SALES HEAD,6839
37,Male,Married,Master,TEAM LEAD,7701
42,Male,Married,Bachelor,MANAGER,17066
36,Male,Married,Master,SOFTWARE DEVELOPER,3309
37,Male,Married,Bachelor,SALES HEAD,6839
52,Male,Married,Below College,SALES HEAD,6839
45,Male,Married,Bachelor,ARCHITECTURE,15810
43,Male,Single,Bachelor,ARCHITECTURE,15810
41,Male,Divorced,College,SOFTWARE DEVELOPER,3309
46,Male,Single,Bachelor,SALES HEAD,6839
56,Male,Married,Bachelor,MANAGER,17066
42,Male,Married,Master,DEVELOPMENT HEAD,8352
30,Male,Married,Bachelor,SALES HEAD,6839
47,Male,Single,Bachelor,QUALITY ASSURANCE,3241
28,Male,Single,College,SALES HEAD,6839
39,Male,Divorced,Master,MANAGER,17066
35,Male,Single,College,SALES HEAD,6839
30,Male,Married,Bachelor,SALES,2842
29,Male,Married,College,SALES,2842
27,Male,Single,Below College,HR,3140
36,Male,Divorced,Master,QUALITY ASSURANCE,3241
33,Male,Married,College,SALES HEAD,6839
35,Male,Married,College,QUALITY ASSURANCE,3241
35,Male,Divorced,College,QUALITY ASSURANCE,3241
23,Male,Married,Below College,SOFTWARE DEVELOPER,3309
35,Male,Married,Master,QUALITY ASSURANCE,3241
22,Male,Single,Below College,SALES HEAD,6839
57,Male,Married,Doctor,DEVELOPMENT HEAD,8352
23,Male,Single,College,SALES HEAD,6839
24,Male,Married,College,QUALITY ASSURANCE,3241
60,Male,Married,Master,DEVELOPMENT HEAD,8352
35,Male,Divorced,Bachelor,QUALITY ASSURANCE,3241
51,Male,Married,Master,TEAM LEAD,7701
44,Male,Married,Master,QUALITY ASSURANCE,3241
32,Male,Single,Master,SALES HEAD,6839
37,Male,Single,Bachelor,QUALITY ASSURANCE,3241
38,Male,Single,Bachelor,SALES HEAD,6839
38,Male,Single,Master,QUALITY ASSURANCE,3241
35,Male,Married,College,TEAM LEAD,7701
58,Male,Married,Master,MANAGER,17066
33,Male,Married,Below College,QUALITY ASSURANCE,3241
35,Male,Married,Master,QUALITY ASSURANCE,3241
27,Male,Divorced,Master,SOFTWARE DEVELOPER,3309
27,Male,Divorced,Bachelor,SALES HEAD,6839
34,Male,Married,Bachelor,SALES,2842
34,Male,Single,Master,SOFTWARE DEVELOPER,3309
35,Male,Divorced,Master,SALES HEAD,6839
40,Male,Divorced,Below College,TEAM LEAD,7701
29,Male,Divorced,Master,SALES HEAD,6839
50,Male,Single,Bachelor,MANAGER,17066
24,Male,Married,Bachelor,QUALITY ASSURANCE,3241
31,Male,Single,Bachelor,SALES HEAD,6839
31,Male,Married,College,QUALITY ASSURANCE,3241
39,Male,Divorced,Bachelor,SOFTWARE DEVELOPER,3309
37,Male,Single,Master,QUALITY ASSURANCE,3241
32,Male,Single,Below College,QUALITY ASSURANCE,3241
54,Male,Divorced,Bachelor,ARCHITECTURE,15810
22,Male,Single,Below College,SOFTWARE DEVELOPER,3309
32,Male,Single,College,SALES HEAD,6839
47,Male,Divorced,Bachelor,QUALITY ASSURANCE,3241
38,Male,Married,Master,MANAGER,17066
32,Male,Single,College,QUALITY ASSURANCE,3241
26,Male,Married,College,QUALITY ASSURANCE,3241
22,Male,Divorced,Below College,SALES HEAD,6839
55,Male,Married,Bachelor,SALES HEAD,6839
43,Male,Divorced,Bachelor,SALES HEAD,6839
34,Male,Divorced,College,TEAM LEAD,7701
43,Male,Married,Below College,MANAGER,17066
36,Male,Divorced,Bachelor,SALES HEAD,6839
31,Male,Married,Bachelor,SOFTWARE DEVELOPER,3309
22,Male,Single,Below College,QUALITY ASSURANCE,3241
27,Male,Married,Master,SOFTWARE DEVELOPER,3309
27,Male,Single,Bachelor,SALES HEAD,6839
28,Male,Divorced,Bachelor,SOFTWARE DEVELOPER,3309
26,Male,Married,Bachelor,SOFTWARE DEVELOPER,3309
49,Male,Married,Master,TEAM LEAD,7701
27,Male,Divorced,Below College,DEVELOPMENT HEAD,8352
39,Male,Married,Bachelor,QUALITY ASSURANCE,3241
51,Male,Married,Bachelor,DEVELOPMENT HEAD,8352
22,Male,Married,College,DEVELOPMENT HEAD,8352
26,Male,Divorced,Bachelor,SOFTWARE DEVELOPER,3309
47,Male,Single,Below College,SALES,2842
24,Male,Divorced,Bachelor,SALES,2842
36,Male,Single,Master,SALES HEAD,6839
48,Male,Divorced,Bachelor,SALES HEAD,6839
37,Male,Married,Master,SALES HEAD,6839
26,Male,Married,Bachelor,SOFTWARE DEVELOPER,3309
30,Male,Divorced,Below College,SALES HEAD,6839
28,Male,Divorced,Bachelor,ARCHITECTURE,15810
34,Male,Single,Bachelor,DEVELOPMENT HEAD,8352
28,Male,Divorced,Bachelor,DEVELOPMENT HEAD,8352
57,Male,Married,Master,SALES HEAD,6839
35,Male,Divorced,Bachelor,TEAM LEAD,7701
37,Male,Married,Bachelor,SOFTWARE DEVELOPER,3309
35,Male,Married,Master,SALES,2842
30,Male,Married,Below College,QUALITY ASSURANCE,3241
57,Male,Divorced,Master,QUALITY ASSURANCE,3241
27,Male,Married,Bachelor,QUALITY ASSURANCE,3241
33,Male,Single,Below College,TEAM LEAD,7701
41,Male,Single,College,SOFTWARE DEVELOPER,3309
34,Male,Divorced,Bachelor,DEVELOPMENT HEAD,8352
31,Male,Married,College,SOFTWARE DEVELOPER,3309
32,Male,Married,College,SOFTWARE DEVELOPER,3309
23,Male,Married,College,SOFTWARE DEVELOPER,3309
43,Male,Divorced,Bachelor,SOFTWARE DEVELOPER,3309
29,Male,Married,Below College,SOFTWARE DEVELOPER,3309
36,Male,Single,Bachelor,SALES HEAD,6839
30,Male,Single,College,SALES HEAD,6839
34,Male,Single,Bachelor,DEVELOPMENT HEAD,8352
25,Male,Single,Below College,DEVELOPMENT HEAD,8352
32,Male,Divorced,College,QUALITY ASSURANCE,3241
46,Male,Married,College,SOFTWARE DEVELOPER,3309
40,Male,Married,College,SALES HEAD,6839
34,Male,Married,Master,SOFTWARE DEVELOPER,3309
36,Male,Married,Bachelor,TEAM LEAD,7701
36,Male,Divorced,Doctor,SALES HEAD,6839
45,Male,Married,Bachelor,MANAGER,17066
37,Male,Married,Bachelor,HR,3140
36,Male,Divorced,Bachelor,QUALITY ASSURANCE,3241
34,Male,Married,Bachelor,MANAGER,17066
29,Male,Divorced,Master,SOFTWARE DEVELOPER,3309
49,Male,Married,Bachelor,MANAGER,17066
32,Male,Single,Master,QUALITY ASSURANCE,3241
41,Male,Divorced,Bachelor,QUALITY ASSURANCE,3241
38,Male,Married,College,SALES HEAD,6839
37,Male,Divorced,Bachelor,ARCHITECTURE,15810
51,Male,Divorced,Master,ARCHITECTURE,15810
33,Male,Single,Master,SOFTWARE DEVELOPER,3309
56,Male,Divorced,Master,MANAGER,17066
56,Male,Divorced,Master,SALES HEAD,6839
36,Male,Married,Master,SALES HEAD,6839
39,Male,Divorced,Bachelor,SALES HEAD,6839
32,Male,Single,Master,TEAM LEAD,7701
50,Male,Married,Below College,QUALITY ASSURANCE,3241
34,Male,Single,Master,SALES HEAD,6839
27,Male,Divorced,Bachelor,SOFTWARE DEVELOPER,3309
45,Male,Single,College,DEVELOPMENT HEAD,8352
44,Male,Single,Bachelor,MANAGER,17066
20,Male,Single,College,SALES,2842
36,Male,Single,Master,TEAM LEAD,7701
32,Male,Divorced,College,TEAM LEAD,7701
37,Male,Married,Bachelor,SOFTWARE DEVELOPER,3309
37,Male,Married,Bachelor,QUALITY ASSURANCE,3241
30,Male,Divorced,Master,SALES HEAD,6839
27,Male,Divorced,Bachelor,SOFTWARE DEVELOPER,3309
48,Male,Married,Bachelor,SOFTWARE DEVELOPER,3309
41,Male,Single,Master,QUALITY ASSURANCE,3241
32,Male,Married,College,TEAM LEAD,7701
48,Male,Married,Master,SOFTWARE DEVELOPER,3309
27,Male,Divorced,Master,SOFTWARE DEVELOPER,3309
27,Male,Single,College,SALES,2842
56,Male,Single,Master,ARCHITECTURE,15810
33,Male,Single,Below College,SALES HEAD,6839
26,Male,Married,Bachelor,SALES,2842
22,Male,Married,Below College,SOFTWARE DEVELOPER,3309
56,Male,Married,Master,TEAM LEAD,7701
40,Male,Divorced,Bachelor,QUALITY ASSURANCE,3241
55,Male,Divorced,Doctor,SALES HEAD,6839
57,Male,Married,Master,DEVELOPMENT HEAD,8352
40,Male,Single,Master,MANAGER,17066
60,Male,Married,College,ARCHITECTURE,15810
30,Male,Divorced,Below College,SOFTWARE DEVELOPER,3309
36,Male,Married,College,SALES HEAD,6839
26,Male,Married,Master,QUALITY ASSURANCE,3241
35,Male,Single,Master,QUALITY ASSURANCE,3241
45,Male,Married,Doctor,SALES HEAD,6839
27,Male,Single,College,SOFTWARE DEVELOPER,3309
27,Male,Married,Bachelor,DEVELOPMENT HEAD,8352
33,Male,Married,Bachelor,QUALITY ASSURANCE,3241
38,Male,Single,Master,SALES HEAD,6839
33,Male,Married,Bachelor,SOFTWARE DEVELOPER,3309
23,Male,Single,Bachelor,SOFTWARE DEVELOPER,3309
29,Male,Divorced,Bachelor,MANAGER,17066
51,Male,Single,Bachelor,ARCHITECTURE,15810
46,Male,Single,Bachelor,SOFTWARE DEVELOPER,3309
22,Male,Married,Below College,SALES HEAD,6839
33,Male,Married,Master,TEAM LEAD,7701
22,Male,Married,College,SOFTWARE DEVELOPER,3309
34,Male,Married,Master,SALES HEAD,6839
29,Male,Divorced,College,QUALITY ASSURANCE,3241
25,Male,Married,Below College,SALES HEAD,6839
41,Male,Married,Below College,QUALITY ASSURANCE,3241
34,Male,Single,Bachelor,SOFTWARE DEVELOPER,3309
39,Male,Married,Master,SOFTWARE DEVELOPER,3309
37,Male,Married,Below College,SOFTWARE DEVELOPER,3309
28,Male,Married,Bachelor,SOFTWARE DEVELOPER,3309
28,Male,Married,College,SOFTWARE DEVELOPER,3309
44,Male,Single,Master,TEAM LEAD,7701
31,Male,Divorced,College,QUALITY ASSURANCE,3241
23,Male,Married,College,SOFTWARE DEVELOPER,3309
42,Male,Single,College,SOFTWARE DEVELOPER,3309
38,Male,Divorced,College,SOFTWARE DEVELOPER,3309
32,Male,Single,Master,SALES HEAD,6839
40,Male,Divorced,Master,DEVELOPMENT HEAD,8352
40,Male,Single,Bachelor,QUALITY ASSURANCE,3241
39,Male,Single,Master,SOFTWARE DEVELOPER,3309
26,Male,Divorced,Bachelor,SALES HEAD,6839
33,Male,Single,Master,DEVELOPMENT HEAD,8352
51,Male,Divorced,Master,SALES HEAD,6839
30,Male,Divorced,Below College,QUALITY ASSURANCE,3241
51,Male,Married,Master,DEVELOPMENT HEAD,8352
24,Male,Married,Bachelor,HR,3140
29,Male,Single,Below College,DEVELOPMENT HEAD,8352
25,Male,Single,College,QUALITY ASSURANCE,3241
33,Male,Married,College,SALES HEAD,6839
32,Male,Divorced,Bachelor,SOFTWARE DEVELOPER,3309
34,Male,Married,Below College,DEVELOPMENT HEAD,8352
23,Male,Single,College,SALES HEAD,6839
30,Male,Married,Bachelor,TEAM LEAD,7701
56,Male,Single,Master,SALES HEAD,6839
26,Male,Married,Bachelor,DEVELOPMENT HEAD,8352
35,Male,Married,Bachelor,SOFTWARE DEVELOPER,3309
51,Male,Single,Master,ARCHITECTURE,15810
25,Male,Married,Below College,SOFTWARE DEVELOPER,3309
34,Male,Single,College,SOFTWARE DEVELOPER,3309
29,Male,Married,Bachelor,SALES HEAD,6839
37,Male,Married,Below College,DEVELOPMENT HEAD,8352
33,Male,Married,College,SALES HEAD,6839
32,Male,Married,Master,DEVELOPMENT HEAD,8352
27,Male,Single,College,SALES,2842
45,Male,Married,Master,SOFTWARE DEVELOPER,3309
23,Male,Single,College,QUALITY ASSURANCE,3241
31,Male,Married,Master,QUALITY ASSURANCE,3241
43,Male,Divorced,Master,TEAM LEAD,7701
31,Male,Divorced,Bachelor,SALES HEAD,6839
59,Male,Single,Bachelor,DEVELOPMENT HEAD,8352
30,Male,Married,Bachelor,SOFTWARE DEVELOPER,3309
55,Male,Single,Master,SALES HEAD,6839
36,Male,Married,College,SALES HEAD,6839
51,Male,Married,Below College,MANAGER,17066
41,Male,Single,College,DEVELOPMENT HEAD,8352
48,Male,Married,Master,DEVELOPMENT HEAD,8352
35,Male,Married,Bachelor,QUALITY ASSURANCE,3241
41,Male,Single,Master,SALES HEAD,6839
33,Male,Divorced,College,SALES HEAD,6839
30,Male,Married,Bachelor,SALES HEAD,6839
53,Male,Married,Master,SALES HEAD,6839
52,Male,Married,Below College,SALES HEAD,6839
46,Male,Married,College,MANAGER,17066
47,Male,Married,College,QUALITY ASSURANCE,3241
53,Male,Single,Below College,TEAM LEAD,7701
34,Male,Divorced,College,HR,3140
28,Male,Divorced,Bachelor,SOFTWARE DEVELOPER,3309
21,Male,Single,Bachelor,SOFTWARE DEVELOPER,3309
39,Male,Single,Below College,DEVELOPMENT HEAD,8352
36,Male,Single,Below College,QUALITY ASSURANCE,3241
37,Male,Married,Master,QUALITY ASSURANCE,3241
35,Male,Single,College,SALES HEAD,6839
32,Male,Single,Master,QUALITY ASSURANCE,3241
26,Male,Married,Master,SALES HEAD,6839
35,Male,Married,College,SALES HEAD,6839
35,Male,Divorced,Master,SALES,2842
32,Male,Married,Bachelor,SALES HEAD,6839
35,Male,Divorced,College,SOFTWARE DEVELOPER,3309
21,Male,Single,Bachelor,SOFTWARE DEVELOPER,3309
31,Male,Divorced,College,DEVELOPMENT HEAD,8352
35,Male,Married,Master,SOFTWARE DEVELOPER,3309
45,Male,Married,Bachelor,TEAM LEAD,7701
31,Male,Single,College,DEVELOPMENT HEAD,8352
34,Male,Married,Master,QUALITY ASSURANCE,3241
31,Male,Married,Master,SALES,2842
40,Male,Married,College,QUALITY ASSURANCE,3241
39,Male,Divorced,Bachelor,QUALITY ASSURANCE,3241
34,Male,Married,Master,SALES HEAD,6839
31,Male,Divorced,Bachelor,QUALITY ASSURANCE,3241
51,Male,Married,Master,SALES HEAD,6839
44,Male,Divorced,Bachelor,MANAGER,17066
33,Male,Single,Master,SALES,2842
58,Male,Single,Bachelor,MANAGER,17066
31,Male,Married,Master,SOFTWARE DEVELOPER,3309
51,Male,Single,Master,QUALITY ASSURANCE,3241
28,Male,Married,College,SALES,2842
53,Male,Married,College,MANAGER,17066
59,Male,Single,Master,SOFTWARE DEVELOPER,3309
29,Male,Married,Below College,DEVELOPMENT HEAD,8352
50,Male,Single,College,ARCHITECTURE,15810
24,Male,Divorced,Below College,DEVELOPMENT HEAD,8352
39,Male,Married,Master,SOFTWARE DEVELOPER,3309
43,Male,Divorced,Below College,SOFTWARE DEVELOPER,3309
32,Male,Divorced,Master,SALES HEAD,6839
20,Male,Single,Master,SALES,2842
51,Male,Divorced,Bachelor,SOFTWARE DEVELOPER,3309
39,Male,Single,College,MANAGER,17066
36,Male,Divorced,College,TEAM LEAD,7701
29,Male,Divorced,Bachelor,QUALITY ASSURANCE,3241
37,Male,Single,College,SOFTWARE DEVELOPER,3309
29,Male,Divorced,Bachelor,DEVELOPMENT HEAD,8352
39,Male,Single,Bachelor,QUALITY ASSURANCE,3241
32,Male,Single,Master,SOFTWARE DEVELOPER,3309
42,Male,Single,Bachelor,QUALITY ASSURANCE,3241
58,Male,Married,Master,ARCHITECTURE,15810
32,Male,Married,Bachelor,SOFTWARE DEVELOPER,3309
36,Male,Married,Bachelor,SALES HEAD,6839
35,Male,Divorced,Bachelor,TEAM LEAD,7701
32,Male,Married,Master,SOFTWARE DEVELOPER,3309
22,Male,Divorced,College,SOFTWARE DEVELOPER,3309
46,Male,Married,Master,SOFTWARE DEVELOPER,3309
48,Male,Married,Below College,DEVELOPMENT HEAD,8352
36,Male,Married,Master,QUALITY ASSURANCE,3241
39,Male,Divorced,Bachelor,SALES HEAD,6839
38,Male,Single,Bachelor,TEAM LEAD,7701
29,Male,Single,Master,DEVELOPMENT HEAD,8352
25,Male,Single,College,SALES HEAD,6839
59,Male,Single,Master,QUALITY ASSURANCE,3241
26,Male,Married,Bachelor,QUALITY ASSURANCE,3241
41,Male,Divorced,Master,SALES HEAD,6839
44,Male,Single,Master,MANAGER,17066
46,Male,Divorced,Bachelor,ARCHITECTURE,15810
42,Male,Divorced,Bachelor,QUALITY ASSURANCE,3241
36,Male,Divorced,Below College,MANAGER,17066
30,Male,Divorced,College,SOFTWARE DEVELOPER,3309
34,Male,Divorced,Bachelor,QUALITY ASSURANCE,3241
43,Male,Divorced,College,QUALITY ASSURANCE,3241
23,Male,Married,Bachelor,QUALITY ASSURANCE,3241
40,Male,Married,Master,SOFTWARE DEVELOPER,3309
22,Male,Single,Below College,SALES HEAD,6839
28,Male,Married,Bachelor,SOFTWARE DEVELOPER,3309
31,Male,Married,College,QUALITY ASSURANCE,3241
37,Male,Single,Bachelor,DEVELOPMENT HEAD,8352
31,Male,Married,Bachelor,SALES HEAD,6839
46,Male,Married,College,SALES HEAD,6839
